,Bird Species,Distance Bin,Time,Location Hash,Latitude,Longitude,Time Period,Group Name,Location,Habitat Type,Remarks
663,Yellow-vented bulbul,2,0843,0de35806adcdaeb4f1505149ff8787e4,1.307031,103.772207,0834,Spotted Wood Owl,In the middle of the Yale-NUS garden,Garden/Park,"180 degree vision only, blocked by Yale-NUS building behind"
664,Yellow-vented bulbul,2,0843,0de35806adcdaeb4f1505149ff8787e4,1.307031,103.772207,0834,Spotted Wood Owl,In the middle of the Yale-NUS garden,Garden/Park,"180 degree vision only, blocked by Yale-NUS building behind"
665,Javan myna,3,0844,0de35806adcdaeb4f1505149ff8787e4,1.307031,103.772207,0834,Spotted Wood Owl,In the middle of the Yale-NUS garden,Garden/Park,"180 degree vision only, blocked by Yale-NUS building behind"
666,Javan myna,2,0850,fc77f0ca71a69dfaeaa6743c62f098ad,1.308059,103.771874,0850,Spotted Wood Owl,On the road opposite Yale-Nus Blk 28,Urban,
667,Javan myna,2,0850,fc77f0ca71a69dfaeaa6743c62f098ad,1.308059,103.771874,0850,Spotted Wood Owl,On the road opposite Yale-Nus Blk 28,Urban,
668,Javan myna,,0854,fc77f0ca71a69dfaeaa6743c62f098ad,1.308059,103.771874,0850,Spotted Wood Owl,On the road opposite Yale-Nus Blk 28,Urban,
669,,,0858,fc77f0ca71a69dfaeaa6743c62f098ad,1.308059,103.771874,0850,Spotted Wood Owl,On the road opposite Yale-Nus Blk 28,Urban,"Black bird in flight, suspected to be Javan Myna"
670,Javan myna,2,0859,fc77f0ca71a69dfaeaa6743c62f098ad,1.308059,103.771874,0850,Spotted Wood Owl,On the road opposite Yale-Nus Blk 28,Urban,
671,Olive-backed sunbird,,0859,fc77f0ca71a69dfaeaa6743c62f098ad,1.308059,103.771874,0850,Spotted Wood Owl,On the road opposite Yale-Nus Blk 28,Urban,
672,Javan myna,,0914,9da507a2f4d5ea96e497fe72f8c90cf9,1.304759,103.77329,0914,Spotted Wood Owl,In the middle of Town Green ,Field ,
673,Javan myna,,0914,9da507a2f4d5ea96e497fe72f8c90cf9,1.304759,103.77329,0914,Spotted Wood Owl,In the middle of Town Green ,Field ,
674,Javan myna,2,0916,9da507a2f4d5ea96e497fe72f8c90cf9,1.304759,103.77329,0914,Spotted Wood Owl,In the middle of Town Green ,Field ,
675,Javan myna,2,0916,9da507a2f4d5ea96e497fe72f8c90cf9,1.304759,103.77329,0914,Spotted Wood Owl,In the middle of Town Green ,Field ,
676,Javan myna,2,0916,9da507a2f4d5ea96e497fe72f8c90cf9,1.304759,103.77329,0914,Spotted Wood Owl,In the middle of Town Green ,Field ,
677,Javan myna,2,0916,9da507a2f4d5ea96e497fe72f8c90cf9,1.304759,103.77329,0914,Spotted Wood Owl,In the middle of Town Green ,Field ,
678,Javan myna,2,0916,9da507a2f4d5ea96e497fe72f8c90cf9,1.304759,103.77329,0914,Spotted Wood Owl,In the middle of Town Green ,Field ,
679,Javan myna,2,0919,9da507a2f4d5ea96e497fe72f8c90cf9,1.304759,103.77329,0914,Spotted Wood Owl,In the middle of Town Green ,Field ,
680,Javan myna,2,0919,9da507a2f4d5ea96e497fe72f8c90cf9,1.304759,103.77329,0914,Spotted Wood Owl,In the middle of Town Green ,Field ,
681,Javan myna,,0921,9da507a2f4d5ea96e497fe72f8c90cf9,1.304759,103.77329,0914,Spotted Wood Owl,In the middle of Town Green ,Field ,
682,Javan myna,,0936,fc0cdab23254a6978ec8749ae45bdcea,1.305516,103.774155,0936,Spotted Wood Owl,36 College Avenue East next to North Tower of the UTown Residence,Urban with vegetation,"180 degree vision only, blocked by North Tower behind"
683,Javan myna,,0940,fc0cdab23254a6978ec8749ae45bdcea,1.305516,103.774155,0936,Spotted Wood Owl,36 College Avenue East next to North Tower of the UTown Residence,Urban with vegetation,"180 degree vision only, blocked by North Tower behind"
684,Yellow-vented bulbul,1,0941,fc0cdab23254a6978ec8749ae45bdcea,1.305516,103.774155,0936,Spotted Wood Owl,36 College Avenue East next to North Tower of the UTown Residence,Urban with vegetation,Found in the tree
685,Yellow-vented bulbul,1,0941,fc0cdab23254a6978ec8749ae45bdcea,1.305516,103.774155,0936,Spotted Wood Owl,36 College Avenue East next to North Tower of the UTown Residence,Urban with vegetation,Found in the tree
686,Eagle,,0944,fc0cdab23254a6978ec8749ae45bdcea,1.305516,103.774155,0936,Spotted Wood Owl,36 College Avenue East next to North Tower of the UTown Residence,Urban with vegetation,
687,Eagle,,0944,fc0cdab23254a6978ec8749ae45bdcea,1.305516,103.774155,0936,Spotted Wood Owl,36 College Avenue East next to North Tower of the UTown Residence,Urban with vegetation,
688,Javan myna,2,1031,516c6cdc94987076bebaf65b4d2c8d33,1.296686,103.778048,1027,Spotted Wood Owl,"12 Science Drive 4, beside University Hall ",Urban with vegetation,
689,Javan myna,2,1031,516c6cdc94987076bebaf65b4d2c8d33,1.296686,103.778048,1027,Spotted Wood Owl,"12 Science Drive 4, beside University Hall ",Urban with vegetation,
690,Scarlet-backed flowerpecker,1,1034,516c6cdc94987076bebaf65b4d2c8d33,1.296686,103.778048,1027,Spotted Wood Owl,"12 Science Drive 4, beside University Hall ",Urban with vegetation,Short sharp chirp heard for a while before being spotted in the trees; female as identified by the red rump 
691,Javan myna,,1048,6a625b0ee8475c6185d0299ff59f2aa4,1.298667,103.778781,1047,Spotted Wood Owl,Between the middle of the track and field at FoS,Field,Construction going on (on the track) 
692,Javan myna,3,1048,6a625b0ee8475c6185d0299ff59f2aa4,1.298667,103.778781,1047,Spotted Wood Owl,Between the middle of the track and field at FoS,Field,
693,Javan myna,2,1049,6a625b0ee8475c6185d0299ff59f2aa4,1.298667,103.778781,1047,Spotted Wood Owl,Between the middle of the track and field at FoS,Field,"Landed in the construction site away from view, but estimated to be between 10-50m away"
694,Swiftlet,,1051,6a625b0ee8475c6185d0299ff59f2aa4,1.298667,103.778781,1047,Spotted Wood Owl,Between the middle of the track and field at FoS,Field,Cannot be identified
695,Swiftlet,,1051,6a625b0ee8475c6185d0299ff59f2aa4,1.298667,103.778781,1047,Spotted Wood Owl,Between the middle of the track and field at FoS,Field,Cannot be identified 
696,Scarlet-backed flowerpecker,3,1117,abb5058d8f2e5271c33069c76fac20c1,1.297714,103.780041,1113,Spotted Wood Owl,"10 Lower Kent Ridge Rd, at the side of the FoS field beside S17",Urban,Spotted in the trees beside S17
697,Yellow-vented bulbul,2,1141,3a13ae14bec5a93a7dd7f3677a4b7c2e,1.297098,103.782353,1135,Spotted Wood Owl,"11 Lower Kent Ridge Rd, CP10 Carpark near Faculty of Dentistry",Urban,
698,Javan myna,2,1142,3a13ae14bec5a93a7dd7f3677a4b7c2e,1.297098,103.782353,1135,Spotted Wood Owl,"11 Lower Kent Ridge Rd, CP10 Carpark near Faculty of Dentistry",Urban,
699,Javan myna,2,1142,3a13ae14bec5a93a7dd7f3677a4b7c2e,1.297098,103.782353,1135,Spotted Wood Owl,"11 Lower Kent Ridge Rd, CP10 Carpark near Faculty of Dentistry",Urban,
700,Scarlet-backed flowerpecker,2,1143,3a13ae14bec5a93a7dd7f3677a4b7c2e,1.297098,103.782353,1135,Spotted Wood Owl,"11 Lower Kent Ridge Rd, CP10 Carpark near Faculty of Dentistry",Urban,
701,Javan myna,,1144,3a13ae14bec5a93a7dd7f3677a4b7c2e,1.297098,103.782353,1135,Spotted Wood Owl,"11 Lower Kent Ridge Rd, CP10 Carpark near Faculty of Dentistry",Urban,
702,Javan myna,,1144,3a13ae14bec5a93a7dd7f3677a4b7c2e,1.297098,103.782353,1135,Spotted Wood Owl,"11 Lower Kent Ridge Rd, CP10 Carpark near Faculty of Dentistry",Urban,
703,Javan myna,2,1144,3a13ae14bec5a93a7dd7f3677a4b7c2e,1.297098,103.782353,1135,Spotted Wood Owl,"11 Lower Kent Ridge Rd, CP10 Carpark near Faculty of Dentistry",Urban,Found on tree
704,Javan myna,2,1144,3a13ae14bec5a93a7dd7f3677a4b7c2e,1.297098,103.782353,1135,Spotted Wood Owl,"11 Lower Kent Ridge Rd, CP10 Carpark near Faculty of Dentistry",Urban,Found on tree
705,Javan myna,2,1201,6dbba2002dc2f5f9c3b8f6350afd8b59,1.296379,103.781756,1201,Spotted Wood Owl,"27 Medical Dr, Department of Anatomy drop-off point",Urban,"Surrounded by tall buildings, no trees around"
706,Javan myna,3,1203,6dbba2002dc2f5f9c3b8f6350afd8b59,1.296379,103.781756,1201,Spotted Wood Owl,"27 Medical Dr, Department of Anatomy drop-off point",Urban,"Surrounded by tall buildings, no trees around"
707,Eagle,,1207,6dbba2002dc2f5f9c3b8f6350afd8b59,1.296379,103.781756,1201,Spotted Wood Owl,"27 Medical Dr, Department of Anatomy drop-off point",Urban,"Surrounded by tall buildings, no trees around"
708,Javan myna,2,1028,b39d42986a259bde849d4bd0ef74c4df,1.30116,103.77497,1028,Spotted Wood Owl,In front of Singapore Wind Tunnel Facility (restricted area),Urban,Found on grass
709,Javan myna,2,1028,b39d42986a259bde849d4bd0ef74c4df,1.30116,103.77497,1028,Spotted Wood Owl,In front of Singapore Wind Tunnel Facility (restricted area),Urban,Found on grass
710,Javan myna,2,1028,b39d42986a259bde849d4bd0ef74c4df,1.30116,103.77497,1028,Spotted Wood Owl,In front of Singapore Wind Tunnel Facility (restricted area),Urban,Found on grass
711,Javan myna,,1028,b39d42986a259bde849d4bd0ef74c4df,1.30116,103.77497,1028,Spotted Wood Owl,In front of Singapore Wind Tunnel Facility (restricted area),Urban,In flight
712,Javan myna,2,1029,b39d42986a259bde849d4bd0ef74c4df,1.30116,103.77497,1028,Spotted Wood Owl,In front of Singapore Wind Tunnel Facility (restricted area),Urban,Found on grass
713,Javan myna,2,1030,b39d42986a259bde849d4bd0ef74c4df,1.30116,103.77497,1028,Spotted Wood Owl,In front of Singapore Wind Tunnel Facility (restricted area),Urban,Found on grass
714,Javan myna,2,1030,b39d42986a259bde849d4bd0ef74c4df,1.30116,103.77497,1028,Spotted Wood Owl,In front of Singapore Wind Tunnel Facility (restricted area),Urban,Found on grass
715,Olive-backed sunbird,,1032,b39d42986a259bde849d4bd0ef74c4df,1.30116,103.77497,1028,Spotted Wood Owl,In front of Singapore Wind Tunnel Facility (restricted area),Urban,Sound heard but not observed
716,Yellow-vented bulbul,2,1033,b39d42986a259bde849d4bd0ef74c4df,1.30116,103.77497,1028,Spotted Wood Owl,In front of Singapore Wind Tunnel Facility (restricted area),Urban,Found on tree
717,Javan myna,2,1036,b39d42986a259bde849d4bd0ef74c4df,1.30116,103.77497,1028,Spotted Wood Owl,In front of Singapore Wind Tunnel Facility (restricted area),Urban,Found on grass
718,Black-naped oriole,2,1038,b39d42986a259bde849d4bd0ef74c4df,1.30116,103.77497,1028,Spotted Wood Owl,In front of Singapore Wind Tunnel Facility (restricted area),Urban,Found on tree
719,Javan myna,2,1105,838da840edb42e73c1b069b18b2da008,1.30034,103.77172,1104,Spotted Wood Owl,Engineering block,Urban,Found perched on building
720,Olive-backed sunbird,2,1106,838da840edb42e73c1b069b18b2da008,1.30034,103.77172,1104,Spotted Wood Owl,Engineering block,Urban,Found on tree
721,Olive-backed sunbird,2,1106,838da840edb42e73c1b069b18b2da008,1.30034,103.77172,1104,Spotted Wood Owl,Engineering block,Urban,Found on tree
722,Swiflet,,1108,838da840edb42e73c1b069b18b2da008,1.30034,103.77172,1104,Spotted Wood Owl,Engineering block,Urban,In flight
723,Swiflet,,1108,838da840edb42e73c1b069b18b2da008,1.30034,103.77172,1104,Spotted Wood Owl,Engineering block,Urban,In flight
724,Swiflet,,1108,838da840edb42e73c1b069b18b2da008,1.30034,103.77172,1104,Spotted Wood Owl,Engineering block,Urban,In flight
725,Javan myna,,1111,838da840edb42e73c1b069b18b2da008,1.30034,103.77172,1104,Spotted Wood Owl,Engineering block,Urban,In flight
726,Javan myna,,1113,838da840edb42e73c1b069b18b2da008,1.30034,103.77172,1104,Spotted Wood Owl,Engineering block,Urban,In flight
727,Javan myna,,1113,838da840edb42e73c1b069b18b2da008,1.30034,103.77172,1104,Spotted Wood Owl,Engineering block,Urban,In flight
728,Javan myna,,1113,838da840edb42e73c1b069b18b2da008,1.30034,103.77172,1104,Spotted Wood Owl,Engineering block,Urban,In flight
729,Javan myna,,1114,838da840edb42e73c1b069b18b2da008,1.30034,103.77172,1104,Spotted Wood Owl,Engineering block,Urban,In flight
730,Javan myna,,1114,838da840edb42e73c1b069b18b2da008,1.30034,103.77172,1104,Spotted Wood Owl,Engineering block,Urban,In flight
731,Black-naped oriole,2,1126,332d8684a20391d12ae81d9d8e0aa1c9,1.3019,103.77453,1126,Spotted Wood Owl,College Link (behind College Link Road),Urban,"Found on tree, 180 degree view"
732,Javan myna,,1126,332d8684a20391d12ae81d9d8e0aa1c9,1.3019,103.77453,1126,Spotted Wood Owl,College Link (behind College Link Road),Urban,"In flight, 180 degree view"
733,Javan myna,,1126,332d8684a20391d12ae81d9d8e0aa1c9,1.3019,103.77453,1126,Spotted Wood Owl,College Link (behind College Link Road),Urban,"In flight, 180 degree view"
734,Javan myna,,1126,332d8684a20391d12ae81d9d8e0aa1c9,1.3019,103.77453,1126,Spotted Wood Owl,College Link (behind College Link Road),Urban,"In flight, 180 degree view"
735,Olive-backed sunbird,,1127,332d8684a20391d12ae81d9d8e0aa1c9,1.3019,103.77453,1126,Spotted Wood Owl,College Link (behind College Link Road),Urban,"Heard sound but not observed, 180 degree view"
736,Yellow-vented bulbul,,1129,332d8684a20391d12ae81d9d8e0aa1c9,1.3019,103.77453,1126,Spotted Wood Owl,College Link (behind College Link Road),Urban,"In flight, 180 degree view"
737,Yellow-vented bulbul,2,1130,332d8684a20391d12ae81d9d8e0aa1c9,1.3019,103.77453,1126,Spotted Wood Owl,College Link (behind College Link Road),Urban,"Found on tree, 180 degree view"
738,Rock pigeon,3,1133,332d8684a20391d12ae81d9d8e0aa1c9,1.3019,103.77453,1126,Spotted Wood Owl,College Link (behind College Link Road),Urban,"Found perched on building, 180 degree view"
739,Rock pigeon,3,1133,332d8684a20391d12ae81d9d8e0aa1c9,1.3019,103.77453,1126,Spotted Wood Owl,College Link (behind College Link Road),Urban,"Found perched on building, 180 degree view"
740,Rock pigeon,3,1133,332d8684a20391d12ae81d9d8e0aa1c9,1.3019,103.77453,1126,Spotted Wood Owl,College Link (behind College Link Road),Urban,"Found perched on building, 180 degree view"
741,Black-naped oriole,,1136,332d8684a20391d12ae81d9d8e0aa1c9,1.3019,103.77453,1126,Spotted Wood Owl,College Link (behind College Link Road),Urban,"In flight, 180 degree view"
742,Javan myna,,1136,332d8684a20391d12ae81d9d8e0aa1c9,1.3019,103.77453,1126,Spotted Wood Owl,College Link (behind College Link Road),Urban,"In flight, 180 degree view"
743,Swiflet,,1136,332d8684a20391d12ae81d9d8e0aa1c9,1.3019,103.77453,1126,Spotted Wood Owl,College Link (behind College Link Road),Urban,"In flight, 180 degree view"
744,Black-naped oriole,2,1136,332d8684a20391d12ae81d9d8e0aa1c9,1.3019,103.77453,1126,Spotted Wood Owl,College Link (behind College Link Road),Urban,"Found on tree, 180 degree view"
745,Black-naped oriole,2,1136,332d8684a20391d12ae81d9d8e0aa1c9,1.3019,103.77453,1126,Spotted Wood Owl,College Link (behind College Link Road),Urban,"Found on tree, 180 degree view"
746,Javan myna,,1136,332d8684a20391d12ae81d9d8e0aa1c9,1.3019,103.77453,1126,Spotted Wood Owl,College Link (behind College Link Road),Urban,"In flight, 180 degree view"
747,Javan myna,,1136,332d8684a20391d12ae81d9d8e0aa1c9,1.3019,103.77453,1126,Spotted Wood Owl,College Link (behind College Link Road),Urban,"In flight, 180 degree view"
748,Javan myna,,1136,332d8684a20391d12ae81d9d8e0aa1c9,1.3019,103.77453,1126,Spotted Wood Owl,College Link (behind College Link Road),Urban,"In flight, 180 degree view"
749,Olive-backed sunbird,,1054,c79289b16fa0a087f2ef63771d8dfe73,1.30143,103.77119,1050,Spotted Wood Owl,Besides University Cultural Centre (UCC),Urban,In flight
750,Eagle,,1055,c79289b16fa0a087f2ef63771d8dfe73,1.30143,103.77119,1050,Spotted Wood Owl,Besides University Cultural Centre (UCC),Urban,In flight
751,Olive-backed sunbird,1,1056,c79289b16fa0a087f2ef63771d8dfe73,1.30143,103.77119,1050,Spotted Wood Owl,Besides University Cultural Centre (UCC),Urban,Found in tree
752,Olive-backed sunbird,1,1056,c79289b16fa0a087f2ef63771d8dfe73,1.30143,103.77119,1050,Spotted Wood Owl,Besides University Cultural Centre (UCC),Urban,Found in tree
753,Olive-backed sunbird,1,1056,c79289b16fa0a087f2ef63771d8dfe73,1.30143,103.77119,1050,Spotted Wood Owl,Besides University Cultural Centre (UCC),Urban,Found in tree
754,Eurasian tree sparrow,1,1058,c79289b16fa0a087f2ef63771d8dfe73,1.30143,103.77119,1050,Spotted Wood Owl,Besides University Cultural Centre (UCC),Urban,Found in tree
755,Paddyfield pipit,1,1058,c79289b16fa0a087f2ef63771d8dfe73,1.30143,103.77119,1050,Spotted Wood Owl,Besides University Cultural Centre (UCC),Urban,"Identity cannot be confirmed, but features seem to match closely with this species, found in tree"
756,Paddyfield pipit,1,1058,c79289b16fa0a087f2ef63771d8dfe73,1.30143,103.77119,1050,Spotted Wood Owl,Besides University Cultural Centre (UCC),Urban,"Identity cannot be confirmed, but features seem to match closely with this species, found in tree"
757,Paddyfield pipit,1,1058,c79289b16fa0a087f2ef63771d8dfe73,1.30143,103.77119,1050,Spotted Wood Owl,Besides University Cultural Centre (UCC),Urban,"Identity cannot be confirmed, but features seem to match closely with this species, found in tree"
758,Javan myna,2,1053,bb5f5d47cc749ac77ad7db9194403e71,1.306111,103.772778,1053,Brahminy Kite,"30ev, Behind SRC",Urban,
759,Javan myna,2,1053,bb5f5d47cc749ac77ad7db9194403e71,1.306111,103.772778,1053,Brahminy Kite,"30ev, Behind SRC",Urban,
760,Yellow-vented bulbul,1,1053,bb5f5d47cc749ac77ad7db9194403e71,1.306111,103.772778,1053,Brahminy Kite,"30ev, Behind SRC",Urban,
761,Yellow-vented bulbul,1,1053,bb5f5d47cc749ac77ad7db9194403e71,1.306111,103.772778,1053,Brahminy Kite,"30ev, Behind SRC",Urban,
762,Yellow-vented bulbul,2,1054,bb5f5d47cc749ac77ad7db9194403e71,1.306111,103.772778,1053,Brahminy Kite,"30ev, Behind SRC",Urban,
763,Yellow-vented bulbul,2,1055,bb5f5d47cc749ac77ad7db9194403e71,1.306111,103.772778,1053,Brahminy Kite,"30ev, Behind SRC",Urban,
764,Olive-backed sunbird,1,1055,bb5f5d47cc749ac77ad7db9194403e71,1.306111,103.772778,1053,Brahminy Kite,"30ev, Behind SRC",Urban,
765,Yellow-vented bulbul,2,1056,bb5f5d47cc749ac77ad7db9194403e71,1.306111,103.772778,1053,Brahminy Kite,"30ev, Behind SRC",Urban,
766,Javan myna,2,1056,bb5f5d47cc749ac77ad7db9194403e71,1.306111,103.772778,1053,Brahminy Kite,"30ev, Behind SRC",Urban,
767,Yellow-vented bulbul,2,1058,bb5f5d47cc749ac77ad7db9194403e71,1.306111,103.772778,1053,Brahminy Kite,"30ev, Behind SRC",Urban,
768,Yellow-vented bulbul,2,1058,bb5f5d47cc749ac77ad7db9194403e71,1.306111,103.772778,1053,Brahminy Kite,"30ev, Behind SRC",Urban,
769,Black-naped oriole,1,1058,bb5f5d47cc749ac77ad7db9194403e71,1.306111,103.772778,1053,Brahminy Kite,"30ev, Behind SRC",Urban,
770,Black-naped oriole,1,1058,bb5f5d47cc749ac77ad7db9194403e71,1.306111,103.772778,1053,Brahminy Kite,"30ev, Behind SRC",Urban,
771,Javan myna,2,1059,bb5f5d47cc749ac77ad7db9194403e71,1.306111,103.772778,1053,Brahminy Kite,"30ev, Behind SRC",Urban,
772,Yellow-vented bulbul,2,1100,bb5f5d47cc749ac77ad7db9194403e71,1.306111,103.772778,1053,Brahminy Kite,"30ev, Behind SRC",Urban,
773,Yellow-vented bulbul,2,1100,bb5f5d47cc749ac77ad7db9194403e71,1.306111,103.772778,1053,Brahminy Kite,"30ev, Behind SRC",Urban,
774,Asian koel,,0903,38494633a114e8123099988068bed312,1.29687935,103.7725442,0903,Brahminy Kite,Beside Central Library Bus Stop,Urban,"Next to road, very noisy due to constant traffic flow "
775,Olive-backed sunbird,,0903,38494633a114e8123099988068bed312,1.29687935,103.7725442,0903,Brahminy Kite,Beside Central Library Bus Stop,Urban,"Next to road, very noisy due to constant traffic flow "
776,Swiftlet,,0904,38494633a114e8123099988068bed312,1.29687935,103.7725442,0903,Brahminy Kite,Beside Central Library Bus Stop,Urban,"Next to road, very noisy due to constant traffic flow "
